if_score,lof_score,ae_score,ensemble_score
0.28695810338134936,0.12594394,0.10426283,0.20691334133497333
0.21806009102444854,0.1528899,0.04241458,0.1500671440111553
0.3112680581197477,0.08399537,0.19823778,0.248980188614819
0.26633802603939827,0.043137543,0.020591188,0.1580065845829031
0.23835953328930187,0.07759627,0.038996797,0.15250624904689755
0.22301340239928158,0.062029596,0.08160462,0.15742194941989876
0.3866980209611753,0.25694215,0.08427792,0.2678753986025447
0.36586745613896043,0.063466884,0.07542998,0.23397428294018663
0.5524253617689281,0.7809269,0.7391147,0.6406167843968569
0.7835768802203329,0.473504,0.09085754,0.5101178267380273
0.20538864034154533,0.039621055,0.021053072,0.12429443310952372
0.7215950410731002,0.4606085,0.082648434,0.4718650771073551
0.35386921481757416,0.2347789,0.042109605,0.23284431909827372
0.35193402108034383,0.23377284,0.09550818,0.2503688603149304
0.2962102033477366,0.27690417,0.10184329,0.22625117769139383
0.23227233238385103,0.06564793,0.08865734,0.1653446460247168
0.4719871414550109,0.23299265,0.11544411,0.3232976308034241
0.30224456328393884,0.053249616,0.23862445,0.2550780286742551
0.2648262819910284,0.18653534,0.082515106,0.19318827640963893
0.32038308322220993,0.11459305,0.06589062,0.21073171578977978
0.3520392337117316,0.09083481,0.03187743,0.21386216013585996
0.24192813835418825,0.06372174,0.07749776,0.16655686479466292
0.24084339617673634,0.07061415,0.13031396,0.1851351709384843
0.348623731826517,0.06624082,0.18431707,0.2628781054500492
0.39209097231168766,0.2520154,0.39310727,0.3784391243766404
0.6350811038768422,0.37860158,0.07966759,0.4150384222861005
0.6076905748232322,0.25687143,0.13077912,0.40568964968534954
0.4366708037780419,0.1177158,0.06245929,0.27380127267437004
0.5273224043010466,0.16147643,0.32300866,0.4192279969590243
0.44110199149170265,0.20907398,0.09813482,0.29786068136141014
0.5197492860397424,1.0,0.60482055,0.5975493011327981
0.36266700543367925,0.12788472,0.49979326,0.3871829617353503
0.4842626095308357,0.19668499,0.12632693,0.33022736172094164
0.2726163127061202,0.0725619,0.024594376,0.1658031929018657
0.40141278016850934,0.28449586,0.41806266,0.3955485372946369
0.6556392731972349,0.0841974,0.04346644,0.3842345941801168
0.26872179275394403,0.1839264,0.11597689,0.20678153759342938
0.280114318137807,0.08294864,0.15602931,0.21696799936442904
0.38490625589206867,0.07843718,0.031521574,0.23057470926903964
0.2634005952262306,0.057005245,0.046662014,0.1669025561385734
0.4438510675343981,0.1583804,0.3829524,0.39398946441831306
0.13451180259834616,0.035293717,0.032368157,0.0888397177209257
0.40187512425056243,0.141874,0.14567095,0.28620355195660524
0.6744482859937748,0.7652133,0.7356606,0.7049491042626521
0.3171879307788473,0.05157023,0.2588586,0.2702108906022235
0.46691146160879554,0.24367219,0.2485897,0.36817491281673664
0.18825380270989459,0.14678088,0.09013605,0.1497652966744845
0.3931553358400036,0.11246893,0.029487254,0.2378028659905288
0.21058009577114056,0.28904787,0.10831996,0.18263582407708237
0.24320581528368948,0.042332985,0.0710323,0.16285780085303236
0.28011129552938835,0.1258506,0.01833494,0.173063502052427
0.48292726406370623,0.12570746,0.15862253,0.3336986273120171
0.3187054582951556,0.06780272,0.017249728,0.1881056787071079
0.16868765215270234,0.06337171,0.043367513,0.11429400883596026
0.3023638698359979,0.13497567,0.10431282,0.21630718392335962
0.3227440188240581,0.18499924,0.31862476,0.30752780037138516
0.47059223262933486,0.20286065,0.21983129,0.35605274068471965
0.6126218495432054,0.17263213,0.58518165,0.5590188002054823
0.3594667676595606,0.12677105,0.08552225,0.2403166149983075
0.23675654910197094,0.09203485,0.114818886,0.17960619729215532
0.30017997659699613,0.13999076,0.218911,0.25571691391965823
0.2774477664340888,0.22270928,0.106649496,0.21219452371598732
0.3232568632205765,0.10003805,0.096836224,0.22168775616608485
0.31820081530100663,0.059898335,0.11995866,0.22298581255671987
0.3490571052507426,0.1503611,0.37775382,0.33923134960201645
0.24699800833779478,0.09476872,0.048706893,0.16237318944031842
0.2210018162257706,0.084170535,0.025053678,0.13873684061119745
0.25018265247319404,0.16391885,0.029377922,0.1642746177314306
0.3699640164785279,0.06535043,0.24747671,0.296632103461224
0.5648032030590959,0.23351389,0.043991342,0.34939012099014954
0.16238313352858846,0.09341491,0.084681205,0.1282906356174519
0.26340954117582555,0.06772759,0.0368718,0.16455313578306113
0.08261218586828584,0.053033244,0.069726564,0.07514432354491404
0.24961611979043052,0.08094563,0.02907596,0.15556001502086284
0.2493122351938205,0.23584081,0.04546876,0.17661987597997433
0.38445443472676055,0.27713808,0.058612347,0.25967806884424804
0.2337975341467187,0.08172719,0.030429488,0.14741168442999014
0.47826331750854645,0.11808814,0.18615477,0.3400078041401271
0.45819292503964304,0.21058336,0.11197437,0.3122554746379879
0.5097603454099353,0.20024398,0.02825164,0.31028066267802723
0.5295376371126634,0.12643164,0.03596364,0.3164761388604536
0.36166299672562213,0.1951328,0.1427856,0.2684028848797191
0.2539236707325402,0.07097601,0.03247522,0.1581219466896944
0.0983764689883602,0.0632307,0.011173045,0.0643406939577616
0.28393202838986026,0.10873007,0.012951775,0.1715687445648402
0.43023381641967107,0.15675884,0.21724258,0.3283393881599571
0.16389291382259433,0.10290807,0.018299038,0.1068365726859318
0.4524696688527185,0.1389495,0.07101178,0.2876073915010567
0.13897388589799237,0.061110213,0.011059024,0.08641731743967442
0.31000763721216545,0.06675872,0.012960523,0.1817162560380683
0.31117338398084354,0.10270528,0.22890545,0.26153279402546015
0.44979441476639365,0.2071496,0.08931803,0.2993631972325538
0.10242169185748826,0.03148747,0.06466998,0.08211517061826211
0.3714679907284973,0.1057283,0.034702104,0.22702596137052167
0.3283940975741147,0.09857269,0.093888424,0.2233349723052561
0.40095211474355463,0.18045364,0.12767106,0.2832538990879161
0.23728670652474654,0.13436669,0.029133826,0.1541411975316319
0.365927586027949,0.05522598,0.26171544,0.2983831735518405
0.3623281280513183,0.07221779,0.08961342,0.23786694771161346
0.6795734687554592,0.59468544,0.10806545,0.4710568587630257
0.3505900053737853,0.06941608,0.033007123,0.21131860466247418
0.33286629574485654,0.06551649,0.35001066,0.3121318392899476
0.24270580423047244,0.053611938,0.1819164,0.2025201256493087
0.34841021145735723,0.27944466,0.22856086,0.2995663851245741
0.16361673155021256,0.098643266,0.10716137,0.13736000868901982
0.4271318099714604,0.16168939,0.03613681,0.26373931746924995
0.561013248706858,0.23229018,0.060710635,0.35303502709145385
0.26689387563440203,0.14018565,0.07126175,0.1857518090502933
0.24791125147968718,0.14383511,0.05240984,0.16907814298258825
0.2550416435605943,0.16342008,0.057490643,0.17673663772082954
0.3122521600972297,0.18263468,0.046589557,0.20630850099204734
0.2898337815522279,0.17835926,0.07844902,0.2047016614055156
0.3334367767323493,0.16468965,0.016011083,0.20546307094441768
0.10189976265800815,0.027176218,0.027103305,0.068248647834982
0.40297882178887867,0.08524065,0.0711255,0.2550563414837502
0.418872750724837,0.07393406,0.19135202,0.3047466285181708
0.16734667152536328,0.18214577,0.03623031,0.12293585592711796
0.5293997395655545,0.6468899,0.45318168,0.5144724446278381
0.4389618139338137,0.06994157,0.16302726,0.3054826928468449
0.39241721241104816,0.16510327,0.14668562,0.28367976041769505
0.28304762173595344,0.17956552,0.023747308,0.18194430256531907
0.5923108646962973,0.34113592,0.17037398,0.41951545842803156
0.27415266257720317,0.07534768,0.06911122,0.18250765882763684
0.4167169207413105,0.22757956,0.051089026,0.26983342190519066
0.5105373411843009,0.21430793,0.016304936,0.307933059305733
0.3511741578509266,0.2695728,0.11632375,0.2608163761309207
0.333319550477921,0.49105275,0.20871213,0.3054802754500533
0.20669061509204045,0.037589975,0.021572914,0.12498935561527982
0.2616613534953923,0.09290703,0.04656134,0.16950091573861265
0.2946331005899736,0.059267044,0.10973738,0.20638299180291553
0.5006959511117672,0.13523477,0.018082088,0.29523498108507146
0.15714239315522233,0.049739886,0.039373897,0.1051831687053828
0.20507520441053323,0.08215418,0.011859441,0.12515758464347232
0.2560286372883032,0.102948144,0.00429713,0.1526145604895404
0.33903556436689214,0.21178521,0.14753735,0.2592861521116429
0.1608661825551175,0.068171114,0.023222249,0.10342129883557268
0.6039663183087347,1.0,0.14044961,0.481338838991208
0.4373260026496416,0.09553236,0.15273276,0.3035390040578416
0.3485940650935945,0.10716619,0.12260301,0.24535440840669348
0.6527638775569049,0.34620216,0.40726018,0.536181416447363
0.3431431811737603,0.09887065,0.047903575,0.21538206458619957
0.35236157863606354,0.28787136,0.18664081,0.2879102884640111
0.6185700798180649,0.23616488,0.10712252,0.40132291538326165
0.20092657809654924,0.049890004,0.107646875,0.15317502361769508
0.24174415355232282,0.101427376,0.08253094,0.17198785078444886
0.25665092759302544,0.111833386,0.08999836,0.1838407724339188
0.2421636207695677,0.1589232,0.03695797,0.16201760091759074
0.364269019809977,0.23960593,0.058038674,0.2446220898689714
0.6959828313750194,1.0,0.49238563,0.6551255277901085
0.20765430163328918,0.04290128,0.09446913,0.15156418804865868
0.4428687401934761,0.09440154,0.29896227,0.35765474931184094
0.20331505529205063,0.10313879,0.09611424,0.15577714152054023
0.7920121198501117,1.0,0.6351767,0.7579185217701654
0.7094766013125694,0.38302258,0.4349858,0.580759418186055
0.2607083941376959,0.10152421,0.13418855,0.20050802795163944
0.1653139322262262,0.06080861,0.04512712,0.11279801532315117
0.5260096827423992,0.3153091,0.2444253,0.4063850938381784
0.20609449491053117,0.19100127,0.10447418,0.16901806312135967
0.36638412428739253,0.23030159,0.06980855,0.24897442091567737
0.41686742598393073,0.14966258,0.032555245,0.2556376789586562
0.5203941274169497,0.22262944,0.083112895,0.3375692262913661
0.5498519551310832,1.0,0.44477305,0.5580891451591892
0.5242948681381008,0.29460877,0.3498593,0.44027380870249505
0.37949864608106715,0.072994195,0.24792498,0.3027974205526882
0.24333478419119564,0.07066546,0.057764262,0.16111816816130228
0.28465443299216175,0.13486107,0.008254395,0.1729350830892839
0.5548417105112862,0.24697481,0.026063006,0.33898247373441015
0.3376799652665865,0.15409814,0.16626933,0.2593280598600215
0.2743930360916898,0.1158708,0.2938693,0.26535750225772514
0.8480301151577979,0.1903756,0.84384894,0.7808012473034256
0.34456906651302516,0.06945388,0.030981628,0.207301943920944
0.4534010939426688,0.18748721,0.48723534,0.43865168344925914
0.38821327500712605,0.08762312,0.2032128,0.2934040925502226
0.44079803098907666,0.10263136,0.3077972,0.3604310713665568
0.2994166804273636,0.06796771,0.017815044,0.1777112106028538
0.34245251700897505,0.05204267,0.010471745,0.19721826248395663
0.2517562038173152,0.101466686,0.15883423,0.20420456306968435
0.534661735444729,0.24380729,0.097137496,0.35244280739844386
0.402375692276279,0.112603106,0.10919081,0.27078372274236473
0.2777109186909474,0.058917023,0.03433149,0.1706487285988065
0.49297067317980037,0.39555636,0.16075267,0.36695293745884927
0.3574947211142674,0.09972355,0.023241611,0.21472901539484285
0.2976581629534991,0.15518707,0.041746333,0.193841913109644
0.21485709695617097,0.10821748,0.024924595,0.13771675913760917
0.18606376229226718,0.045901913,0.023635624,0.11519772878587317
0.4220716402376712,0.11831096,0.24197774,0.32866270846324774
0.19462153862694628,0.11906853,0.064735696,0.14160619325120102
0.18408898731670628,0.068553016,0.055981975,0.12769793603649754
0.2769898218151543,0.17716756,0.026730733,0.17941691454302644
0.11340249248928419,0.17795838,0.034275316,0.09216356978041555
0.3974790364068964,0.08276649,0.058848936,0.2474872470407904
0.2938416011983438,0.08532018,0.25058016,0.2578479556932902
0.24995602515600482,0.11107915,0.0366745,0.16141980337345896
0.16014747421655418,0.07887645,0.05860738,0.11648133917790998
0.13084339283451435,0.054259162,0.035898466,0.08995424518758803
0.19891061235888338,0.1548495,0.02729148,0.1344378050881917
0.28210042548894115,0.29192275,0.18597531,0.24943886509036597
0.421508750792539,0.110993534,0.076969564,0.26986851375491194
0.30830230636042266,0.07941727,0.06485943,0.2002087956538106
0.28942851125068997,0.11053514,0.06530458,0.19309579736865704
0.523689328335725,0.31564972,0.06842597,0.3435431924081361
0.1491303454978871,0.07869157,0.027946139,0.09967199531733834
0.5276245529252146,0.6978011,0.3268463,0.47436982245632214
0.26582835042469066,0.15779267,0.10086109,0.19728624058957697
0.18614378930417158,0.14585634,0.027527105,0.12659920427906615
0.27369133946910656,0.10087137,0.08540913,0.19051056721248566
0.548478002201742,0.31237367,0.13154918,0.3789424801053349
0.10503236206315833,0.09827427,0.03182099,0.07873257250655277
0.19343774223153898,0.061217528,0.055509098,0.13194069526696017
0.3692344323329746,0.19689249,0.19702525,0.2917270279221674
0.5582186289068645,0.5583322,0.12375311,0.40616705532770575
0.3487603431185321,0.096302986,0.024853306,0.2101471450435251
0.25479648356775336,0.18987045,0.04757606,0.17577673174268943
0.34158675747207007,0.18697765,0.1386249,0.2550892004857477
0.3193453168317706,0.29960293,0.08860624,0.23661240063555708
0.29959342944315037,0.11749494,0.018909054,0.18314404875392745
0.17686421425151352,0.081528045,0.03199909,0.11662780326410273
0.06498385351279434,0.08195837,0.06275236,0.06590028085816385
0.24022788305698162,0.13311172,0.07692163,0.17235907626440208
0.19392172372518351,0.047790315,0.048609722,0.12844938220479196
0.41872217311813503,0.1320721,0.07340663,0.26919672587161003
0.31788405992251,0.1415595,0.25115144,0.27689518283768244
0.43664436349730973,0.15479788,0.11972667,0.2975385220865777
0.43814555838663366,0.0696084,0.1977981,0.31717023166991715
0.2691560433689817,0.1294908,0.06525051,0.18382258109859978
0.4485764184722428,0.12545975,0.05209219,0.2774952724348524
0.3165833275381897,0.03097541,0.10631791,0.2144296367255644
0.36225251574822104,0.17079352,0.018634118,0.2228401762940418
0.3098294436549498,0.059216198,0.10929946,0.2145826225890164
0.24451958555430897,0.10845245,0.051778637,0.16345353907742005
0.2654753083172464,0.13643466,0.021611528,0.16721892028929425
0.18354730213799664,0.06792021,0.11547824,0.14816042151615247
0.48303962160260516,0.5671164,0.41803423,0.4686954155565408
0.17375459489501277,0.13688548,0.05931368,0.13001336307080802
0.33699077953021667,0.1420258,0.07444288,0.2256025149078818
0.19620037384651176,0.047969803,0.07372105,0.138509554328294
0.3240211550522938,0.10075541,0.03940322,0.20207830269098304
0.3170146758230874,0.09260906,0.036952294,0.19655228121129595
0.36816590428741325,0.16461116,0.036148142,0.23160421408926798
0.2858211758190848,0.08062187,0.041877806,0.17992106533050056
0.3333967126235525,0.11130987,0.057278495,0.2145466523993848
0.18191765319381317,0.08927989,0.024012066,0.11738692132473776
0.22200759347509635,0.12488644,0.022246813,0.14237920483377786
0.2975514177106123,0.22000213,0.39712855,0.32464848560514703
0.1650451510240244,0.07503332,0.10910857,0.1364661644460543
0.14834985847700813,0.06979328,0.056971814,0.10851188394910145
0.2662605246862685,0.096531585,0.045356255,0.17197113650823667
0.21024787921996138,0.139888,0.09996003,0.1646111418764807
0.4364472813348189,0.32553723,0.2731088,0.3681878102637448
0.20996346494338983,0.060557857,0.004648677,0.12316272847999028
0.2542338172689764,0.07562499,0.026672965,0.15672663596671113
0.2640231298418732,0.09633228,0.13629784,0.20255019176567995
0.3121740951614738,0.05031342,0.0120736575,0.1809528747474093
0.4607426938258386,0.21381463,0.18159084,0.3383467358115839
0.21187215533315384,0.09940252,0.10583754,0.16351307647975866
0.39606657013797525,0.14700416,0.051186632,0.2504523506341087
0.513225269900659,0.40567854,0.24962045,0.41020890938519894
0.2280663199684525,0.27377126,0.083354585,0.18198770705400186
0.3208690209361642,0.10782116,0.046949137,0.2036922753721477
0.5658157196688061,1.0,0.47434226,0.5772184297319325
0.31943523304660465,0.19270737,0.06031091,0.2160689359342023
0.3586291714328454,0.084586434,0.039044745,0.2193703477928896
0.5694649523909212,0.43333486,0.29402035,0.4594463307190365
0.6378319242826678,0.26011607,0.12090634,0.41913638411237475
0.34174732439007416,0.14400907,0.056473505,0.22212766249733498
0.38673724990835234,0.084561236,0.09675162,0.25502467906934767
0.2325269206165766,0.12227583,0.05895328,0.16075103816536293
0.3353498174943679,0.16456579,0.04672007,0.21725100334077918
0.19136941724266196,0.08102244,0.052031457,0.13156643316184552
0.3030479317693249,0.18460748,0.08932121,0.2163995350334629
0.8801161746668494,0.63633966,0.44662097,0.7040152053304735
0.4945239763403282,0.29060626,0.14888884,0.35315990634455185
0.2744603610120195,0.10062456,0.09246726,0.19337919611186663
0.19393773867219105,0.14750141,0.031856336,0.13256561448366622
0.29875166965248434,0.095152125,0.062083967,0.19555801850057877
0.4376640534153735,0.12745106,0.27284363,0.3489556046737369
0.3143455201292477,0.116845295,0.0117526855,0.18868800549059542
0.41396305610067397,0.15639713,0.13867536,0.29185576905439015
0.15029625461498003,0.12162572,0.03867422,0.10836149008372929
0.8021422870772522,0.5124719,1.0,0.8424254426161044
0.33402824141047555,0.3142484,0.039979007,0.22913302784764952
0.2647817589085095,0.18179667,0.12635309,0.20803321602269376
0.5609316252328682,0.43284047,0.19001007,0.4182999660533419
0.5832074205241413,0.23634505,0.031736873,0.3555064934456345
0.20281741321166938,0.08237973,0.13722923,0.16781778126999064
0.25074530251142635,0.062737234,0.013634708,0.14895578768376996
0.3461802811859592,0.08099496,0.14783584,0.2502411935519377
0.4490585731609264,0.25153014,0.08575839,0.3021506651172022
0.2943188905048151,0.095348544,0.17777026,0.23362983416818367
0.23452147861028005,0.22623003,0.09555767,0.18505499895252148
0.17167060875327458,0.06730941,0.046771694,0.11751986938851167
0.29042581097795833,0.14421353,0.16492729,0.23188009952091027
0.2354032757262448,0.06056165,0.15279445,0.189006024934007
0.29435264547054263,0.09690483,0.046015795,0.18768996703039967
0.458666138484074,0.19944875,0.066140585,0.2953604542451067
0.4406710348663918,0.18061954,0.10377479,0.2967522017832603
0.2862584921199637,0.07286062,0.11695186,0.2056613834625191
0.28877702400463745,0.14156754,0.10124419,0.20841958156434556
0.31008752910141096,0.15929675,0.07033225,0.21109410375668775
0.3658990944272324,0.1775516,0.062231302,0.2407806167170728
0.305775749339698,0.13488156,0.027787535,0.19139045472912097
0.2562452681535361,0.14753208,0.05575144,0.17520110857691695
0.12697182868525003,0.06403503,0.0687401,0.10029704366905032
0.3748800239321091,0.12456389,0.016667154,0.22447390609692278
0.22620092237875372,0.06883367,0.032341946,0.14261355580947827
0.3988274993598599,0.15666018,0.14590657,0.2860884402349667
0.3001212128518686,0.08125756,0.055395324,0.1925807857697473
0.40208190961441537,0.15947449,0.36537313,0.3649730884141587
0.29619720376979797,0.0915335,0.058435105,0.19251409937787373
0.5351555856637009,0.2194516,0.09682613,0.3501698785190301
0.24518889686744283,0.15378226,0.06617337,0.17339279720638673
0.3486896390077169,0.20054452,0.11512864,0.25212877704661907
0.24778623696892005,0.08345485,0.048357047,0.16155288119316796
0.35506152936581575,0.120343715,0.18560125,0.2722786476792901
0.39832620656392526,0.1888401,0.058682922,0.25850244720524407
0.3285679628522792,0.135491,0.063660376,0.21654261002087388
0.19331659250501912,0.054095004,0.013189572,0.1163499763749467
0.2411449676104869,0.28544593,0.08074936,0.18943660199062698
0.32959915035874593,1.0,0.43031806,0.4318908453847073
0.3909727745030822,0.2933251,0.3875803,0.38002064359942833
0.43016687887068356,0.13858202,0.13055839,0.2961454205481775
0.2232575476346189,0.047750015,0.20012526,0.19761049238073586
0.36975630631506073,0.23595132,0.14558803,0.27791691005977787
0.3908545933423938,0.08613028,0.15750737,0.2787106336893813
0.4080596791563071,0.11533044,0.024419224,0.24451259645538534
0.20767555774849103,0.04667619,0.09242587,0.1512382293095767
0.4024122445671796,0.41212377,0.38411346,0.39697881752143027
0.32188489705603596,0.08050044,0.10525747,0.22192684846525096
0.3685891040609032,0.09615348,0.037612695,0.22550379884940017
0.2516616764052267,0.13095571,0.028127687,0.16135418424367462
0.396119253705919,0.46912295,0.17954169,0.32761747343246056
0.2369866498192938,0.0956424,0.28875458,0.240970998725239
0.2499956804071401,0.04936611,0.03534419,0.15480470129276255
0.21566839969034798,0.047705162,0.017950011,0.12967063996425962
0.31379818194917547,0.06287476,0.035830785,0.1914172500741625
0.37390415688299644,0.29253292,0.102570415,0.2708002219693753
0.310856348128094,0.085821085,0.12154203,0.22209280844085966
0.1514409397080968,0.061598215,0.059943564,0.11043258472973969
0.2796681126242516,0.08420848,0.048655033,0.17926757144750166
0.2515219546218618,0.096389204,0.017479312,0.1540937542751876
0.15262131683682048,0.06104874,0.08240776,0.11888931376571511
0.27631744171749734,0.21991669,0.10781799,0.2117025578674093
0.6101747388278446,0.14655334,0.11135135,0.38922441039723665
0.3249311317803602,0.08936064,0.21563119,0.26311910372388136
0.3123641180531209,0.061890557,0.16232191,0.23480198702661337
0.2179657855603186,0.13589536,0.39135137,0.2704436966091591
0.3869990447257391,1.0,0.39394587,0.4507305315635539
0.49549340865976865,0.25073645,0.08747378,0.3282108437427083
0.14157559726145416,0.063201405,0.047409426,0.10078001909011208
0.48859758826055644,0.38163462,0.037758984,0.32010778234479015
0.32381516006062455,0.14778161,0.06694669,0.21630784154989835
0.6203075551803807,1.0,0.16396411,0.4985565945107485
0.1712189438937488,0.083619386,0.016750412,0.10839500149330603
0.22583724359920915,0.07875335,0.039927445,0.1460604254418434
0.21928777350719333,0.074842215,0.0215495,0.13563482197800836
0.40393057336736615,0.17622906,0.021121722,0.24717732457375421
0.32011797126642466,0.14906043,0.39739826,0.33006031801880775
0.33269252730154275,0.15407082,0.04529969,0.21424286403019036
0.30080583597345695,0.18524545,0.095748745,0.21747981556075763
0.3831253822233656,0.23407748,0.39089817,0.37094106404210214
0.4276620109791917,0.12221542,0.04860705,0.26444811583344635
0.18682425159901378,0.17141676,0.07523082,0.14622580164451898
0.21034422033501404,0.08651506,0.10604904,0.1614579919220011
0.3110949628734027,0.09285921,0.054680575,0.19952635101982844
0.3565910445706187,0.13425119,0.25035506,0.29717446792929136
0.15446700545594924,0.17729993,0.064614244,0.1253018326147915
0.239034265670183,0.11933038,0.021034677,0.15076402074709683
0.2329996761427578,0.07603118,0.021064593,0.1431255470859946
0.3780131203822018,0.15928642,0.05677203,0.24370606947346996
0.18748755237139347,0.11700679,0.10089412,0.15013177651288506
0.17359091242967645,0.058082793,0.024154969,0.10973752021615933
0.46579840358635877,0.18608984,0.071100324,0.299683219860967
0.1616958137346488,0.06904299,0.032792114,0.10731423588929077
0.25750233873596495,0.13292274,0.08835794,0.18584384022582462
